--- VANDOR'S BATCH 06 ---
09304. Ctrla -> Ctrl
09305. Scareda -> Scared
09306. Thetaa -> Theta
09307. Infringementa -> Infringement
09308. Benta -> Bent
09309. Laosa -> Laos
09310. Subjectiva -> Subjective
09311. Monstersa -> Monsters
09312. Asyluma -> Asylum
09313. Lightboxa -> Lightbox
09314. Robbia -> Robbie
09315. Staka -> Stake
09316. Cocktaila -> Cocktail
09317. Outletsa -> Outlets
09318. Swazilanda -> Swaziland
09319. Varietiesa -> Varieties
09320. Arbora -> Arbor
09321. Mediawikia -> Mediawiki
09322. Configurationsa -> Configurations
09323. Poisona -> Poison
09324. This -> The (Shift 2)
09325. Andis -> And (Shift 2)
09326. Foris -> For (Shift 2)
09327. Thatis -> That (Shift 2)
09328. Thisis -> This (Shift 2)
09329. Withis -> With (Shift 2)
09330. Youis -> You (Shift 2)
09331. Notis -> Not (Shift 2)
09332. Aris -> Are (Shift 2)
09333. Fromis -> From (Shift 2)
09334. Youris -> Your (Shift 2)
09335. Allis -> All (Shift 2)
09336. Havis -> Have (Shift 2)
09337. Newis -> New (Shift 2)
09338. Moris -> More (Shift 2)
09339. Wasis -> Was (Shift 2)
09340. Willis -> Will (Shift 2)
09341. Homis -> Home (Shift 2)
09342. Canis -> Can (Shift 2)
09343. Aboutis -> About (Shift 2)
09344. Pagis -> Page (Shift 2)
09345. Hasis -> Has (Shift 2)
09346. Searchis -> Search (Shift 2)
09347. Freis -> Free (Shift 2)
09348. Butis -> But (Shift 2)
09349. Ouris -> Our (Shift 2)
09350. Onis -> One (Shift 2)
09351. Otheris -> Other (Shift 2)
09352. Informationis -> Information (Shift 2)
09353. Theyis -> They (Shift 2)
09354. Sitis -> Site (Shift 2)
09355. Mayis -> May (Shift 2)
09356. Whatis -> What (Shift 2)
09357. Whichis -> Which (Shift 2)
09358. Theiris -> Their (Shift 2)
09359. Newsis -> News (Shift 2)
09360. Outis -> Out (Shift 2)
09361. Usis -> Use (Shift 2)
09362. Anyis -> Any (Shift 2)
09363. Theris -> There (Shift 2)
09364. Seis -> See (Shift 2)
09365. Onlyis -> Only (Shift 2)
09366. Hisis -> His (Shift 2)
09367. Whenis -> When (Shift 2)
09368. Contactis -> Contact (Shift 2)
09369. Heris -> Here (Shift 2)
09370. Businessis -> Business (Shift 2)
09371. Whois -> Who (Shift 2)
09372. Webis -> Web (Shift 2)
09373. Alsois -> Also (Shift 2)
09374. Nowis -> Now (Shift 2)
09375. Helpis -> Help (Shift 2)
09376. Getis -> Get (Shift 2)
09377. Viewis -> View (Shift 2)
09378. Onlinis -> Online (Shift 2)
09379. Firstis -> First (Shift 2)
09380. Beenis -> Been (Shift 2)
09381. Wouldis -> Would (Shift 2)
09382. Howis -> How (Shift 2)
09383. Weris -> Were (Shift 2)
09384. Servicesis -> Services (Shift 2)
09385. Somis -> Some (Shift 2)
09386. Thesis -> These (Shift 2)
09387. Clickis -> Click (Shift 2)
09388. Itsis -> Its (Shift 2)
09389. Likis -> Like (Shift 2)
09390. Servicis -> Service (Shift 2)
09391. Thanis -> Than (Shift 2)
09392. Fmida -> Find (Shift 2)
09393. Pricis -> Price (Shift 2)
09394. Datis -> Date (Shift 2)
09395. Backis -> Back (Shift 2)
09396. Topis -> Top (Shift 2)
09397. Peoplis -> People (Shift 2)
09398. Hadis -> Had (Shift 2)
09399. Listis -> List (Shift 2)
09400. Namis -> Name (Shift 2)
09401. Justis -> Just (Shift 2)
09402. Yearis -> Year (Shift 2)
09403. Intois -> Into (Shift 2)
09404. Emailis -> Email (Shift 2)
09405. Twois -> Two (Shift 2)
09406. Healthis -> Health (Shift 2)
09407. Worldis -> World (Shift 2)
09408. Nextis -> Next (Shift 2)
09409. Usedis -> Used (Shift 2)
09410. Workis -> Work (Shift 2)
09411. Lastis -> Last (Shift 2)
09412. Mostis -> Most (Shift 2)
09413. Productsis -> Products (Shift 2)
09414. Musicis -> Music (Shift 2)
09415. Buyis -> Buy (Shift 2)
09416. Datais -> Data (Shift 2)
09417. Makis -> Make (Shift 2)
09418. Themis -> Them (Shift 2)
09419. Shouldis -> Should (Shift 2)
09420. Productis -> Product (Shift 2)
09421. Systemis -> System (Shift 2)
09422. Postis -> Post (Shift 2)
09423. Cityis -> City (Shift 2)
09424. Addis -> Add (Shift 2)
09425. Policyis -> Policy (Shift 2)
09426. Numberis -> Number (Shift 2)
09427. Suchis -> Such (Shift 2)
09428. Pleasis -> Please (Shift 2)
09429. Availablis -> Available (Shift 2)
09430. Copyrytis -> Copyright (Shift 2)
09431. Supportis -> Support (Shift 2)
09432. Messagis -> Message (Shift 2)
09433. Afteris -> After (Shift 2)
09434. Bestis -> Best (Shift 2)
09435. Softwaris -> Software (Shift 2)
09436. Thenis -> Then (Shift 2)
09437. Janis -> Jan (Shift 2)
09438. Goodis -> Good (Shift 2)
09439. Videois -> Video (Shift 2)
09440. Wellis -> Well (Shift 2)
09441. Wheris -> Where (Shift 2)
09442. Infois -> Info (Shift 2)
09443. Rytiss -> Rights (Shift 2)
09444. Publicis -> Public (Shift 2)
09445. Booksis -> Books (Shift 2)
09446. Highis -> High (Shift 2)
09447. Schoolis -> School (Shift 2)
09448. Throughis -> Through (Shift 2)
09449. Eachis -> Each (Shift 2)
09450. Linksis -> Links (Shift 2)
09451. Shis -> She (Shift 2)
09452. Reviewis -> Review (Shift 2)
09453. Yearsis -> Years (Shift 2)
09454. Orderis -> Order (Shift 2)
09455. Veryis -> Very (Shift 2)
09456. Privacyis -> Privacy (Shift 2)
09457. Bookis -> Book (Shift 2)
09458. Itemsis -> Items (Shift 2)
09459. Companyis -> Company (Shift 2)
09460. Readis -> Read (Shift 2)
09461. Groupis -> Group (Shift 2)
09462. Needis -> Need (Shift 2)
09463. Manyis -> Many (Shift 2)
09464. Saidis -> Said (Shift 2)
09465. Doesis -> Does (Shift 2)
09466. Setis -> Set (Shift 2)
09467. Underis -> Under (Shift 2)
09468. Generalis -> General (Shift 2)
09469. Researchis -> Research (Shift 2)
09470. Universityis -> University (Shift 2)
09471. Januaryis -> January (Shift 2)
09472. Mailis -> Mail (Shift 2)
09473. Fullis -> Full (Shift 2)
09474. Reviewsis -> Reviews (Shift 2)
09475. Programis -> Program (Shift 2)
09476. Knowis -> Know (Shift 2)
09477. Gamesis -> Games (Shift 2)
09478. Wayis -> Way (Shift 2)
09479. Daysis -> Days (Shift 2)
09480. Managementis -> Management (Shift 2)
09481. Partis -> Part (Shift 2)
09482. Couldis -> Could (Shift 2)
09483. Greatis -> Great (Shift 2)
09484. Unitedis -> United (Shift 2)
09485. Hotelis -> Hotel (Shift 2)
09486. Realis -> Real (Shift 2)
09487. Itemis -> Item (Shift 2)
09488. Internationalis -> International (Shift 2)
09489. Centeris -> Center (Shift 2)
09490. Ebayis -> Ebay (Shift 2)
09491. Mustis -> Must (Shift 2)
09492. Storis -> Store (Shift 2)
09493. Travelis -> Travel (Shift 2)
09494. Commentsis -> Comments (Shift 2)
09495. Madis -> Made (Shift 2)
09496. Developmentis -> Development (Shift 2)
09497. Reportis -> Report (Shift 2)
09498. Offis -> Off (Shift 2)
09499. Memberis -> Member (Shift 2)
09500. Detailsis -> Details (Shift 2)
09501. Linis -> Line (Shift 2)
09502. Termsis -> Terms (Shift 2)
09503. Beforis -> Before (Shift 2)
09504. Hotelsis -> Hotels (Shift 2)
09505. Didis -> Did (Shift 2)
09506. Sendis -> Send (Shift 2)
09507. Rytis -> Right (Shift 2)
09508. Typis -> Type (Shift 2)
09509. Becausis -> Because (Shift 2)
09510. Localis -> Local (Shift 2)
09511. Thosis -> Those (Shift 2)
09512. Usingis -> Using (Shift 2)
09513. Resultsis -> Results (Shift 2)
09514. Officis -> Office (Shift 2)
09515. Educationis -> Education (Shift 2)
09516. Nationalis -> National (Shift 2)
09517. Designis -> Design (Shift 2)
09518. Takis -> Take (Shift 2)
09519. Postedis -> Posted (Shift 2)
09520. Internetis -> Internet (Shift 2)
09521. Addressis -> Address (Shift 2)
09522. Communityis -> Community (Shift 2)
09523. Withinis -> Within (Shift 2)
09524. Statesis -> States (Shift 2)
09525. Areais -> Area (Shift 2)
09526. Wantis -> Want (Shift 2)
09527. Dvdis -> Dvd (Shift 2)
09528. Shippingis -> Shipping (Shift 2)
09529. Reservedis -> Reserved (Shift 2)
09530. Subjectis -> Subject (Shift 2)
09531. Betweenis -> Between (Shift 2)
09532. Forumis -> Forum (Shift 2)
09533. Familyis -> Family (Shift 2)
09534. Basedis -> Based (Shift 2)
09535. Codis -> Code (Shift 2)
09536. Showis -> Show (Shift 2)
09537. Evenis -> Even (Shift 2)
09538. Blackis -> Black (Shift 2)
09539. Checkis -> Check (Shift 2)
09540. Specialis -> Special (Shift 2)
09541. Pricesis -> Prices (Shift 2)
09542. Websitis -> Website (Shift 2)
09543. Midaex -> Index (Shift 2)
09544. Beingis -> Being (Shift 2)
09545. Womenis -> Women (Shift 2)
09546. Muchis -> Much (Shift 2)
09547. Signis -> Sign (Shift 2)
09548. Filis -> File (Shift 2)
09549. Linkis -> Link (Shift 2)
09550. Openis -> Open (Shift 2)
09551. Todayis -> Today (Shift 2)
09552. Technologyis -> Technology (Shift 2)
09553. Southis -> South (Shift 2)
09554. Projectis -> Project (Shift 2)
09555. Samis -> Same (Shift 2)
09556. Pagesis -> Pages (Shift 2)
09557. Versionis -> Version (Shift 2)
09558. Sectionis -> Section (Shift 2)
09559. Ownis -> Own (Shift 2)
09560. Foundis -> Found (Shift 2)
09561. Sportsis -> Sports (Shift 2)
09562. Relatedis -> Related (Shift 2)
09563. Securityis -> Security (Shift 2)
09564. Bothis -> Both (Shift 2)
09565. Countyis -> County (Shift 2)
09566. Americanis -> American (Shift 2)
09567. Photois -> Photo (Shift 2)
09568. Gamis -> Game (Shift 2)
09569. Membersis -> Members (Shift 2)
09570. Whilis -> While (Shift 2)
09571. Networkis -> Network (Shift 2)
09572. Downis -> Down (Shift 2)
09573. Computeris -> Computer (Shift 2)
09574. Systemsis -> Systems (Shift 2)
09575. Threis -> Three (Shift 2)
09576. Totalis -> Total (Shift 2)
09577. Placis -> Place (Shift 2)
09578. Endis -> End (Shift 2)
09579. Followingis -> Following (Shift 2)
09580. Downloadis -> Download (Shift 2)
09581. Himis -> Him (Shift 2)
09582. Withoutis -> Without (Shift 2)
09583. Peris -> Per (Shift 2)
09584. Accessis -> Access (Shift 2)
09585. Thinkis -> Think (Shift 2)
09586. Northis -> North (Shift 2)
09587. Resourcesis -> Resources (Shift 2)
09588. Currentis -> Current (Shift 2)
09589. Postsis -> Posts (Shift 2)
09590. Bigis -> Big (Shift 2)
09591. Mediais -> Media (Shift 2)
09592. Lawis -> Law (Shift 2)
09593. Controlis -> Control (Shift 2)
09594. Historyis -> History (Shift 2)
09595. Picturesis -> Pictures (Shift 2)
09596. Sizis -> Size (Shift 2)
09597. Artis -> Art (Shift 2)
09598. Personalis -> Personal (Shift 2)
09599. Sincis -> Since (Shift 2)
09600. Includingis -> Including (Shift 2)
09601. Guidis -> Guide (Shift 2)
09602. Shopis -> Shop (Shift 2)
09603. Directoryis -> Directory (Shift 2)
09604. Boardis -> Board (Shift 2)
09605. Locationis -> Location (Shift 2)
09606. Changis -> Change (Shift 2)
09607. Whitis -> White (Shift 2)
09608. Textis -> Text (Shift 2)
09609. Smallis -> Small (Shift 2)
09610. Ratingis -> Rating (Shift 2)
09611. Ratis -> Rate (Shift 2)
09612. Governmentis -> Government (Shift 2)
09613. Childrenis -> Children (Shift 2)
09614. Duringis -> During (Shift 2)
09615. Usais -> Usa (Shift 2)
09616. Returnis -> Return (Shift 2)
09617. Studentsis -> Students (Shift 2)
09618. Shoppingis -> Shopping (Shift 2)
09619. Accountis -> Account (Shift 2)
09620. Timesis -> Times (Shift 2)
09621. Sitesis -> Sites (Shift 2)
09622. Digitalis -> Digital (Shift 2)
09623. Profilis -> Profile (Shift 2)
09624. Previousis -> Previous (Shift 2)
09625. Formis -> Form (Shift 2)
09626. Eventsis -> Events (Shift 2)
09627. Lovis -> Love (Shift 2)
09628. Oldis -> Old (Shift 2)
09629. Johnis -> John (Shift 2)
09630. Mainis -> Main (Shift 2)
09631. Callis -> Call (Shift 2)
09632. Hoursis -> Hours (Shift 2)
09633. Imagis -> Image (Shift 2)
09634. Departmentis -> Department (Shift 2)
09635. Titlis -> Title (Shift 2)
09636. Descriptionis -> Description (Shift 2)
09637. Nonis -> Non (Shift 2)
09638. Insurancis -> Insurance (Shift 2)
09639. Anotheris -> Another (Shift 2)
09640. Whyis -> Why (Shift 2)
09641. Shallis -> Shall (Shift 2)
09642. Propertyis -> Property (Shift 2)
09643. Classis -> Class (Shift 2)
09644. Stillis -> Still (Shift 2)
09645. Moneyis -> Money (Shift 2)
09646. Qualityis -> Quality (Shift 2)
09647. Everyis -> Every (Shift 2)
09648. Listingis -> Listing (Shift 2)
09649. Contentis -> Content (Shift 2)
09650. Countryis -> Country (Shift 2)
09651. Privatis -> Private (Shift 2)
09652. Littlis -> Little (Shift 2)
09653. Visitis -> Visit (Shift 2)
09654. Savis -> Save (Shift 2)
09655. Toolsis -> Tools (Shift 2)
09656. Lowis -> Low (Shift 2)
09657. Replyis -> Reply (Shift 2)
09658. Customeris -> Customer (Shift 2)
09659. Decemberis -> December (Shift 2)
09660. Comparis -> Compare (Shift 2)
09661. Moviesis -> Movies (Shift 2)
09662. Includis -> Include (Shift 2)
09663. Collegis -> College (Shift 2)
09664. Valuis -> Value (Shift 2)
09665. Articlis -> Article (Shift 2)
09666. Yorkis -> York (Shift 2)
09667. Manis -> Man (Shift 2)
09668. Jobsis -> Jobs (Shift 2)
09669. Providis -> Provide (Shift 2)
09670. Foodis -> Food (Shift 2)
09671. Sourcis -> Source (Shift 2)
09672. Authoris -> Author (Shift 2)
09673. Differentis -> Different (Shift 2)
09674. Pressis -> Press (Shift 2)
09675. Learnis -> Learn (Shift 2)
09676. Salis -> Sale (Shift 2)
09677. Aroundis -> Around (Shift 2)
09678. Printis -> Print (Shift 2)
09679. Coursis -> Course (Shift 2)
09680. Jobis -> Job (Shift 2)
09681. Canadais -> Canada (Shift 2)
09682. Processis -> Process (Shift 2)
09683. Teenis -> Teen (Shift 2)
09684. Roomis -> Room (Shift 2)
09685. Stockis -> Stock (Shift 2)
09686. Trainingis -> Training (Shift 2)
09687. Toois -> Too (Shift 2)
09688. Creditis -> Credit (Shift 2)
09689. Pointis -> Point (Shift 2)
09690. Joinis -> Join (Shift 2)
09691. Sciencis -> Science (Shift 2)
09692. Menis -> Men (Shift 2)
09693. Categoriesis -> Categories (Shift 2)
09694. Advancedis -> Advanced (Shift 2)
09695. Westis -> West (Shift 2)
09696. Salesis -> Sales (Shift 2)
09697. Lookis -> Look (Shift 2)
09698. Englishis -> English (Shift 2)
09699. Leftis -> Left (Shift 2)
09700. Teamis -> Team (Shift 2)
09701. Estatis -> Estate (Shift 2)
09702. Boxis -> Box (Shift 2)
09703. Conditionsis -> Conditions (Shift 2)
09704. Selectis -> Select (Shift 2)
09705. Wmidaows -> Windows (Shift 2)
09706. Photosis -> Photos (Shift 2)
09707. Gayis -> Gay (Shift 2)
09708. Threadis -> Thread (Shift 2)
09709. Weekis -> Week (Shift 2)
09710. Categoryis -> Category (Shift 2)
09711. Livis -> Live (Shift 2)
09712. Largis -> Large (Shift 2)
09713. Galleryis -> Gallery (Shift 2)
09714. Tablis -> Table (Shift 2)
09715. Registeris -> Register (Shift 2)
09716. Howeveris -> However (Shift 2)
09717. Junis -> June (Shift 2)
09718. Octoberis -> October (Shift 2)
09719. Novemberis -> November (Shift 2)
09720. Marketis -> Market (Shift 2)
09721. Libraryis -> Library (Shift 2)
09722. Reallyis -> Really (Shift 2)
09723. Actionis -> Action (Shift 2)
09724. Startis -> Start (Shift 2)
09725. Seriesis -> Series (Shift 2)
09726. Modelis -> Model (Shift 2)
09727. Featuresis -> Features (Shift 2)
09728. Airis -> Air (Shift 2)
09729. Midaustry -> Industry (Shift 2)
09730. Planis -> Plan (Shift 2)
09731. Humanis -> Human (Shift 2)
09732. Providedis -> Provided (Shift 2)
09733. Yesis -> Yes (Shift 2)
09734. Requiredis -> Required (Shift 2)
09735. Secondis -> Second (Shift 2)
09736. Hotis -> Hot (Shift 2)
09737. Accessoriesis -> Accessories (Shift 2)
09738. Costis -> Cost (Shift 2)
09739. Moviis -> Movie (Shift 2)
09740. Forumsis -> Forums (Shift 2)
09741. Marchis -> March (Shift 2)
09742. Septemberis -> September (Shift 2)
09743. Betteris -> Better (Shift 2)
09744. Sayis -> Say (Shift 2)
09745. Questionsis -> Questions (Shift 2)
09746. Julyis -> July (Shift 2)
09747. Yahoois -> Yahoo (Shift 2)
09748. Goingis -> Going (Shift 2)
09749. Medicalis -> Medical (Shift 2)
09750. Testis -> Test (Shift 2)
09751. Friendis -> Friend (Shift 2)
09752. Comis -> Come (Shift 2)
09753. Decis -> Dec (Shift 2)
09754. Serveris -> Server (Shift 2)
09755. Studyis -> Study (Shift 2)
09756. Applicationis -> Application (Shift 2)
09757. Cartis -> Cart (Shift 2)
09758. Staffis -> Staff (Shift 2)
09759. Articlesis -> Articles (Shift 2)
09760. Sanis -> San (Shift 2)
09761. Feedbackis -> Feedback (Shift 2)
09762. Againis -> Again (Shift 2)
09763. Playis -> Play (Shift 2)
09764. Lookingis -> Looking (Shift 2)
09765. Issuesis -> Issues (Shift 2)
09766. Aprilis -> April (Shift 2)
09767. Neveris -> Never (Shift 2)
09768. Usersis -> Users (Shift 2)
09769. Completis -> Complete (Shift 2)
09770. Streetis -> Street (Shift 2)
09771. Topicis -> Topic (Shift 2)
09772. Commentis -> Comment (Shift 2)
09773. Financialis -> Financial (Shift 2)
09774. Thingsis -> Things (Shift 2)
09775. Workingis -> Working (Shift 2)
09776. Againstis -> Against (Shift 2)
09777. Standardis -> Standard (Shift 2)
09778. Taxis -> Tax (Shift 2)
09779. Personis -> Person (Shift 2)
09780. Belowis -> Below (Shift 2)
09781. Mobilis -> Mobile (Shift 2)
09782. Lessis -> Less (Shift 2)
09783. Gotis -> Got (Shift 2)
09784. Blogis -> Blog (Shift 2)
09785. Partyis -> Party (Shift 2)
09786. Paymentis -> Payment (Shift 2)
09787. Equipmentis -> Equipment (Shift 2)
09788. Loginis -> Login (Shift 2)
09789. Studentis -> Student (Shift 2)
09790. Letis -> Let (Shift 2)
09791. Programsis -> Programs (Shift 2)
09792. Offersis -> Offers (Shift 2)
09793. Legalis -> Legal (Shift 2)
09794. Abovis -> Above (Shift 2)
09795. Recentis -> Recent (Shift 2)
09796. Parkis -> Park (Shift 2)
09797. Storesis -> Stores (Shift 2)
09798. Sidis -> Side (Shift 2)
09799. Actis -> Act (Shift 2)
09800. Problemis -> Problem (Shift 2)
09801. Redis -> Red (Shift 2)
09802. Givis -> Give (Shift 2)
09803. Performancis -> Performance (Shift 2)
09804. Socialis -> Social (Shift 2)
09805. Augustis -> August (Shift 2)
09806. Quotis -> Quote (Shift 2)
09807. Languagis -> Language (Shift 2)
09808. Storyis -> Story (Shift 2)
09809. Sellis -> Sell (Shift 2)
09810. Optionsis -> Options (Shift 2)
09811. Experiencis -> Experience (Shift 2)
09812. Ratesis -> Rates (Shift 2)
09813. Creatis -> Create (Shift 2)
09814. Keyis -> Key (Shift 2)
09815. Bodyis -> Body (Shift 2)
09816. Youngis -> Young (Shift 2)
09817. Americais -> America (Shift 2)
09818. Importantis -> Important (Shift 2)
09819. Fieldis -> Field (Shift 2)
09820. Fewis -> Few (Shift 2)
09821. Eastis -> East (Shift 2)
09822. Singlis -> Single (Shift 2)
09823. Agis -> Age (Shift 2)
09824. Activitiesis -> Activities (Shift 2)
09825. Clubis -> Club (Shift 2)
09826. Examplis -> Example (Shift 2)
09827. Girlsis -> Girls (Shift 2)
09828. Additionalis -> Additional (Shift 2)
09829. Passwordis -> Password (Shift 2)
09830. Latestis -> Latest (Shift 2)
09831. Somethingis -> Something (Shift 2)
09832. Roadis -> Road (Shift 2)
09833. Giftis -> Gift (Shift 2)
09834. Questionis -> Question (Shift 2)
09835. Changesis -> Changes (Shift 2)
09836. Hardis -> Hard (Shift 2)
09837. Texasis -> Texas (Shift 2)
09838. Octis -> Oct (Shift 2)
09839. Payis -> Pay (Shift 2)
09840. Fouris -> Four (Shift 2)
09841. Pokeris -> Poker (Shift 2)
09842. Statusis -> Status (Shift 2)
09843. Browsis -> Browse (Shift 2)
09844. Issuis -> Issue (Shift 2)
09845. Rangis -> Range (Shift 2)
09846. Buildingis -> Building (Shift 2)
09847. Selleris -> Seller (Shift 2)
09848. Courtis -> Court (Shift 2)
09849. Februaryis -> February (Shift 2)
09850. Alwaysis -> Always (Shift 2)
09851. Resultis -> Result (Shift 2)
09852. Audiois -> Audio (Shift 2)
09853. Writis -> Write (Shift 2)
09854. Waris -> War (Shift 2)
09855. Novis -> Nov (Shift 2)
09856. Offeris -> Offer (Shift 2)
09857. Bluis -> Blue (Shift 2)
09858. Groupsis -> Groups (Shift 2)
09859. Easyis -> Easy (Shift 2)
09860. Givenis -> Given (Shift 2)
09861. Filesis -> Files (Shift 2)
